title,index_movie
courage under fire,"[3343, 10992, 16475, 7497, 2160]"
mission: impossible,"[2652, 18472, 12355, 198, 1110]"
moll flanders,"[10858, 19665, 16688, 8949, 3214]"
the superwife,"[14181, 8175, 16607, 86, 11150]"
dragonheart,"[5379, 2152, 3225, 7579, 2167]"
eddie,"[128, 16376, 1787, 802, 2740]"
yankee zulu,"[8836, 10199, 20335, 15164, 20931]"
purple noon,"[18774, 8154, 5785, 13064, 8423]"
august,"[2164, 17034, 142, 571, 2958]"
james and the giant peach,"[15299, 2319, 924, 1434, 1321]"
fear,"[9855, 4457, 13387, 5910, 5107]"
kids in the hall: brain candy,"[13983, 6279, 304, 1811, 10585]"
underground,"[4313, 20976, 9322, 4680, 11536]"
all things fair,"[11205, 13419, 5697, 9322, 20222]"
bloodsport ii,"[20376, 15836, 19547, 1210, 8489]"
pather panchali,"[8538, 20187, 16323, 19662, 15336]"
the world of apu,"[16983, 4430, 10548, 14645, 9812]"
mystery science theater 3000: the movie,"[15892, 20565, 10147, 7634, 1529]"
space jam,"[17485, 15286, 13236, 13678, 20296]"
barbarella,"[6580, 6698, 6474, 3753, 5225]"
alphaville,"[5600, 4520, 21309, 3627, 19624]"
coup de torchon,"[4322, 13201, 3627, 1109, 7318]"
it's my party,"[20350, 20368, 10199, 4628, 15105]"
mrs. winterbourne,"[13354, 9362, 16045, 269, 16]"
the substitute,"[13732, 583, 19674, 4066, 5897]"
true crime,"[3434, 19164, 14876, 20461, 5037]"
butterfly kiss,"[2958, 21565, 5461, 15400, 4214]"
feeling minnesota,"[15289, 11945, 12672, 10519, 21589]"
angus,"[9006, 1098, 8149, 15572, 8403]"
faces,"[5243, 6423, 11481, 3025, 10199]"
boys,"[10199, 20350, 17721, 10469, 1178]"
the quest,"[12826, 8, 13349, 21481, 356]"
cosi,"[18931, 5365, 10589, 2121, 11746]"
sunset park,"[1533, 3183, 1373, 3411, 508]"
mulholland falls,"[5645, 14963, 7777, 2096, 2570]"
the truth about cats & dogs,"[7862, 3, 8528, 15845, 3037]"
oliver & company,"[16493, 1481, 17311, 13736, 5852]"
flipper,"[15128, 4262, 14719, 20892, 15799]"
captives,"[18224, 4477, 581, 4058, 2491]"
dead man,"[21746, 20350, 1652, 4899, 9916]"
the horseman on the roof,"[3627, 527, 7970, 10011, 8746]"
switchblade sisters,"[2512, 11274, 5502, 3312, 4969]"
mouth to mouth,"[19282, 6454, 18541, 2781, 17266]"
the visitors,"[10216, 5600, 16603, 21309, 13070]"
multiplicity,"[1888, 1388, 20618, 3314, 1329]"
the craft,"[19660, 8048, 11672, 473, 10834]"
the great white hype,"[4766, 2491, 751, 2990, 409]"
last dance,"[5343, 5191, 2571, 1756, 3193]"
cold comfort farm,"[885, 10421, 16471, 9855, 1574]"
the rock,"[2385, 1329, 1908, 4766, 10259]"
cemetery man,"[8155, 12433, 10234, 8451, 8122]"
twister,"[3561, 3808, 12355, 20185, 2728]"
ghost in the shell,"[17305, 17647, 20173, 7227, 18787]"
thinner,"[8315, 21443, 2052, 5105, 5737]"
force of evil,"[877, 11877, 11399, 11619, 10861]"
the arrival,"[17491, 19558, 8109, 8986, 19008]"
dr. strangelove or: how i learned to stop worrying and love the bomb,"[6158, 685, 686, 269, 1192]"
a month by the lake,"[8180, 7370, 336, 10199, 6157]"
gold diggers: the secret of bear mountain,"[6011, 11731, 18473, 2795, 394]"
kim,"[5257, 10605, 18779, 19130, 944]"
ashes of time,"[6786, 7755, 8061, 6945, 14970]"
stalingrad,"[17034, 20547, 11220, 7945, 11748]"
the last of the high kings,"[11109, 13924, 17196, 17461, 18686]"
heavy,"[4638, 7308, 3772, 9749, 8233]"
jack,"[18140, 3340, 309, 10739, 19395]"
i shot andy warhol,"[13388, 3521, 7067, 1171, 3410]"
spirits of the dead,"[5275, 2584, 18202, 2023, 17999]"
pharaoh's  army,"[17489, 4572, 12365, 1013, 163]"
trainspotting,"[20831, 252, 6891, 4532, 12932]"
independence day,"[5171, 16140, 1908, 8486, 2731]"
stealing beauty,"[8125, 14287, 6237, 17387, 9359]"
the fan,"[5511, 5709, 7530, 3963, 7780]"
the hunchback of notre dame,"[17873, 6939, 456, 4351, 3223]"
the cable guy,"[1095, 17685, 15506, 9961, 11284]"
kingpin,"[1334, 1033, 2570, 2842, 3611]"
eraser,"[11211, 9084, 9537, 2431, 10571]"
the nutty professor,"[2540, 6670, 3019, 4247, 3313]"
an unforgettable summer,"[11546, 20739, 6549, 16517, 21696]"
somebody to love,"[5305, 2164, 13978, 15580, 314]"
daylight,"[2716, 8015, 2896, 12746, 2508]"
the frighteners,"[314, 883, 6708, 15935, 6035]"
lone star,"[8065, 2312, 21732, 20483, 1247]"
harriet the spy,"[13354, 14998, 11441, 2164, 7570]"
phenomenon,"[3372, 9953, 957, 9142, 1180]"
walking and talking,"[5397, 16937, 142, 4691, 11608]"
she's the one,"[109, 8341, 3530, 12378, 4915]"
a time to kill,"[2799, 3944, 11399, 1211, 4492]"
american buffalo,"[4219, 19582, 2164, 5862, 180]"
alaska,"[15078, 13447, 17619, 3865, 18679]"
fled,"[7172, 1775, 18937, 8291, 10854]"
larger than life,"[19395, 2957, 157, 11843, 3382]"
a very brady sequel,"[448, 1010, 1639, 2173, 8133]"
death in the garden,"[20655, 10177, 10353, 5816, 20654]"
la collectionneuse,"[12009, 13142, 10337, 6528, 9276]"
regular guys,"[16601, 18623, 5079, 21550, 599]"
the convent,"[21359, 1678, 17721, 13888, 909]"
the first wives club,"[17355, 8967, 8314, 7696, 15931]"
stonewall,"[2491, 615, 142, 3711, 522]"
ransom,"[7565, 1056, 12086, 2524, 1487]"
high school high,"[18269, 20566, 508, 16690, 4066]"
phat beach,"[2164, 10352, 19440, 15428, 10670]"
foxfire,"[1936, 9054, 4219, 368, 13622]"
chain reaction,"[3424, 351, 2708, 15865, 3175]"
matilda,"[713, 20551, 10620, 16111, 14778]"
emma,"[142, 19452, 1219, 383, 5301]"
the crow: city of angels,"[10609, 5349, 6928, 17544, 14104]"
eyes without a face,"[9785, 19821, 10777, 5696, 16253]"
flirt,"[4682, 2516, 6148, 20419, 9006]"
the spitfire grill,"[14625, 13832, 9592, 8271, 15726]"
escape from l.a.,"[75, 17742, 2120, 3606, 3706]"
cyclo,"[6528, 3176, 18021, 17673, 19373]"
basquiat,"[13259, 17979, 11244, 14334, 15192]"
tin cup,"[768, 19865, 14268, 6802, 15709]"
the ballad of narayama,"[1818, 10392, 13054, 19678, 19387]"
the godfather,"[866, 2740, 332, 1421, 5264]"
maybe... maybe not,"[9956, 16608, 16357, 9490, 8175]"
police story 3: supercop,"[6714, 7755, 1867, 607, 6732]"
manny & lo,"[806, 6543, 2164, 6166, 17605]"
small faces,"[3288, 12374, 12145, 1629, 13481]"
bound,"[15371, 17721, 4057, 4582, 2491]"
death in brunswick,"[7765, 12950, 11139, 19010, 3025]"
kansas city,"[4219, 11731, 21232, 11084, 18213]"
vive l'amour,"[10034, 21049, 13140, 8213, 18754]"
project s,"[600, 6714, 7755, 7758, 13274]"
the relic,"[6468, 1854, 7670, 10131, 7688]"
first kid,"[1477, 10295, 19488, 6171, 10806]"
the trigger effect,"[12753, 9504, 20748, 13970, 1010]"
bogus,"[5495, 5846, 7522, 8748, 4272]"
bulletproof,"[15677, 14703, 5496, 6594, 21112]"
talk of angels,"[1265, 7936, 7304, 4140, 2164]"
the land before time iii: the time of the great giving,"[8477, 15125, 15126, 15916, 15803]"
twelfth night,"[142, 12214, 19440, 21280, 2491]"
mother night,"[2656, 20350, 7761, 9692, 7139]"
wild reeds,"[10234, 12594, 3176, 16253, 6921]"
for whom the bell tolls,"[6053, 3023, 12428, 17621, 12943]"
the philadelphia story,"[8507, 5586, 7172, 6018, 5877]"
singin' in the rain,"[5877, 2640, 6266, 6205, 5874]"
an american in paris,"[11816, 4978, 14883, 658, 5874]"
funny face,"[5111, 9362, 2689, 14045, 5246]"
breakfast at tiffany's,"[4320, 10970, 1811, 9362, 6448]"
vertigo,"[625, 278, 1564, 1565, 1561]"
rear window,"[624, 653, 12866, 335, 1082]"
it happened one night,"[1179, 269, 10385, 5681, 5249]"
gaslight,"[5812, 6305, 6326, 2140, 6372]"
the gay divorcee,"[665, 9362, 11427, 756, 7550]"
north by northwest,"[15291, 672, 644, 674, 8448]"
the apartment,"[8998, 8302, 740, 4009, 8643]"
some like it hot,"[7966, 8452, 672, 674, 5363]"
charade,"[269, 10720, 15935, 240, 3719]"
casablanca,"[5248, 11730, 5363, 15066, 6327]"
the maltese falcon,"[926, 9486, 11211, 11776, 8138]"
my fair lady,"[14063, 6256, 17562, 8748, 4492]"
sabrina,"[398, 12232, 6749, 1792, 4628]"
roman holiday,"[9844, 14045, 11481, 6348, 12162]"
the little princess,"[10655, 3784, 7698, 5884, 3783]"
meet me in st. louis,"[7172, 11774, 12465, 21153, 1341]"
the wizard of oz,"[1052, 3464, 23, 11983, 1531]"
gone with the wind,"[7216, 6325, 674, 15260, 8452]"
my favorite year,"[14268, 2149, 10424, 6487, 5264]"
sunset boulevard,"[6307, 674, 5754, 11776, 673]"
citizen kane,"[672, 674, 673, 8448, 6307]"
2001: a space odyssey,"[5159, 1085, 2776, 12503, 1908]"
all about eve,"[13787, 9959, 11036, 8065, 5538]"
the women,"[6054, 4886, 147, 13576, 5370]"
rebecca,"[11152, 4185, 992, 651, 15233]"
foreign correspondent,"[672, 674, 644, 11121, 6322]"
notorious,"[6326, 673, 2267, 5641, 5363]"
spellbound,"[6464, 7550, 1938, 21135, 2309]"
an affair to remember,"[13020, 14579, 3218, 1784, 461]"
to catch a thief,"[1557, 7308, 625, 75, 4320]"
father of the bride,"[7611, 687, 5232, 4704, 8472]"
the band wagon,"[10414, 14017, 18880, 6370, 4724]"
ninotchka,"[5812, 633, 6305, 11730, 5363]"
love in the afternoon,"[9362, 10199, 1811, 7964, 6053]"
gigi,"[21153, 11816, 621, 10970, 11774]"
the reluctant debutante,"[13493, 9230, 3118, 9097, 20493]"
the adventures of robin hood,"[5788, 8398, 6120, 10445, 4988]"
the mark of zorro,"[5362, 6325, 5417, 8491, 9524]"
laura,"[15291, 11164, 10627, 5362, 641]"
the ghost and mrs. muir,"[17307, 4405, 15845, 16527, 2552]"
lost horizon,"[4330, 7464, 12931, 18549, 3629]"
top hat,"[757, 628, 6259, 1008, 5044]"
to be or not to be,"[764, 8244, 685, 3192, 10352]"
my man godfrey,"[4574, 4257, 1180, 1500, 8998]"
giant,"[17752, 17262, 6325, 4492, 11060]"
east of eden,"[674, 8448, 672, 2267, 6307]"
the thin man,"[5641, 8452, 6328, 6306, 8448]"
his girl friday,"[1339, 674, 12366, 6307, 8370]"
around the world in eighty days,"[8448, 6307, 674, 11121, 644]"
it's a wonderful life,"[6307, 674, 644, 6326, 672]"
mr. smith goes to washington,"[6307, 672, 1339, 8448, 6328]"
bringing up baby,"[728, 2444, 6325, 6369, 5754]"
penny serenade,"[21374, 16996, 3289, 227, 4429]"
of human bondage,"[20578, 1651, 1349, 8261, 4138]"
little lord fauntleroy,"[15884, 4837, 5367, 3634, 12971]"
they made me a criminal,"[16050, 674, 2267, 672, 6307]"
the inspector general,"[8065, 3907, 2686, 693, 5067]"
angel and the badman,"[4320, 14570, 13113, 8434, 1612]"
the 39 steps,"[1587, 1586, 1558, 8018, 7464]"
a walk in the sun,"[2468, 20329, 4792, 2740, 1837]"
night of the living dead,"[14655, 9326, 5809, 2761, 12397]"
the african queen,"[9089, 2491, 3711, 686, 3947]"
beat the devil,"[685, 16342, 9089, 3931, 2414]"
cat on a hot tin roof,"[2248, 7611, 654, 5926, 17062]"
the last time i saw paris,"[6446, 5164, 11816, 621, 3155]"
meet john doe,"[2441, 2831, 10424, 16576, 20350]"
a farewell to arms,"[691, 4821, 6053, 15247, 2577]"
a farewell to arms,"[691, 4821, 6053, 15247, 2577]"
"yes, madam","[17221, 8939, 1867, 19617, 12111]"
picnic,"[5335, 14625, 13948, 17972, 8271]"
fly away home,"[18440, 5106, 2997, 17425, 18228]"
grace of my heart,"[2164, 2866, 2861, 5506, 7860]"
maximum risk,"[515, 332, 20426, 13349, 4703]"
michael collins,"[768, 5267, 6849, 9350, 2201]"
big night,"[10713, 1062, 3698, 14003, 10990]"
last man standing,"[5541, 17721, 9694, 123, 6505]"
caught,"[12415, 10382, 6966, 6162, 12672]"
set it off,"[11623, 60, 19915, 15219, 10965]"
2 days in the valley,"[10412, 137, 11053, 10854, 18763]"
curdled,"[2096, 21611, 3897, 10048, 4415]"
extreme measures,"[17721, 1908, 4501, 18404, 1591]"
d3: the mighty ducks,"[1439, 2457, 4582, 9953, 16365]"
the chamber,"[10941, 16996, 19280, 12866, 10667]"
the apple dumpling gang,"[1414, 4725, 3341, 17446, 468]"
"davy crockett, king of the wild frontier","[20196, 6597, 17489, 6671, 2164]"
escape to witch mountain,"[1484, 6284, 3659, 20400, 7201]"
the love bug,"[1429, 1752, 7593, 1447, 19663]"
herbie rides again,"[2415, 19889, 21174, 1452, 13169]"
old yeller,"[717, 17981, 7926, 10071, 20985]"
the parent trap,"[1454, 9967, 9080, 587, 11097]"
pollyanna,"[20118, 16821, 493, 1416, 20052]"
homeward bound: the incredible journey,"[1452, 3763, 464, 1447, 16174]"
the shaggy dog,"[5495, 1413, 2928, 4302, 2498]"
swiss family robinson,"[712, 13054, 5456, 1442, 1946]"
that darn cat!,"[1488, 1443, 5936, 15622, 5951]"
"20,000 leagues under the sea","[2185, 1981, 6158, 12655, 11121]"
cool runnings,"[6065, 21205, 1858, 16867, 1413]"
angels in the outfield,"[13387, 7821, 2717, 985, 7294]"
cinderella,"[924, 12811, 1164, 2760, 21805]"
the three caballeros,"[924, 2760, 728, 2415, 4554]"
the sword in the stone,"[13169, 1443, 6771, 1472, 6238]"
so dear to my heart,"[21193, 5097, 2646, 2760, 7785]"
robin hood: prince of thieves,"[284, 14652, 1056, 16536, 1507]"
mary poppins,"[730, 1443, 711, 6085, 21174]"
dumbo,"[2760, 924, 1416, 13169, 723]"
pete's dragon,"[15892, 17310, 2415, 19945, 20815]"
bedknobs and broomsticks,"[727, 8531, 3791, 1478, 924]"
alice in wonderland,"[1480, 10736, 2928, 15389, 6751]"
the fox and the hound,"[1689, 1483, 6644, 14146, 6939]"
freeway,"[12210, 11610, 13939, 7342, 11408]"
the sound of music,"[4129, 3773, 9766, 15109, 13814]"
die hard,"[989, 1085, 10571, 9480, 2458]"
the lawnmower man,"[4899, 9125, 6580, 2353, 3091]"
unhook the stars,"[15353, 13387, 12470, 17394, 21038]"
secrets & lies,"[6228, 1795, 11448, 1873, 20895]"
that thing you do!,"[11911, 10352, 2956, 19626, 8959]"
to gillian on her 37th birthday,"[20871, 17491, 13740, 8995, 2079]"
surviving picasso,"[2164, 4087, 4306, 4192, 4219]"
beautiful thing,"[5294, 16561, 10380, 3983, 20424]"
the long kiss goodnight,"[8560, 2241, 15719, 8334, 16930]"
the ghost and the darkness,"[16805, 5054, 21442, 3250, 2880]"
looking for richard,"[2442, 12028, 4219, 5442, 1000]"
trees lounge,"[12968, 21569, 17929, 18949, 17722]"
normal life,"[16686, 18965, 7250, 17459, 12072]"
get on the bus,"[2509, 165, 2511, 2508, 281]"
jude,"[21011, 1873, 10573, 142, 4843]"
everyone says i love you,"[9068, 5596, 3035, 1908, 4951]"
romeo + juliet,"[13787, 163, 2542, 2761, 4129]"
swingers,"[5269, 1215, 14998, 12178, 14980]"
sleepers,"[4224, 11695, 2692, 2965, 5083]"
the sunchaser,"[8748, 15997, 768, 4611, 6979]"
aladdin and the king of thieves,"[1485, 4554, 2760, 7038, 290]"
shall we dance,"[6306, 673, 6328, 923, 5248]"
a damsel in distress,"[9362, 665, 14045, 4275, 15594]"
crossfire,"[14050, 8423, 11399, 7606, 11877]"
"murder, my sweet","[3931, 15668, 12364, 6315, 4184]"
macao,"[758, 1218, 14448, 8347, 6285]"
willy wonka & the chocolate factory,"[9213, 10720, 777, 2842, 269]"
the innocents,"[4042, 1857, 6681, 11768, 7300]"
sleeper,"[6749, 2020, 15834, 11383, 1637]"
bananas,"[1637, 666, 886, 20433, 2801]"
a fish called wanda,"[4058, 2008, 3959, 10854, 21463]"
life of brian,"[14812, 5035, 13107, 807, 17234]"
victor/victoria,"[6134, 4925, 10854, 4921, 5969]"
the candidate,"[20618, 9953, 886, 6350, 5267]"
the great race,"[5728, 11057, 15722, 4827, 5962]"
bonnie and clyde,"[9898, 7067, 17630, 16170, 11469]"
the old man and the sea,"[3341, 944, 15695, 3270, 8748]"
dial m for murder,"[758, 1562, 15113, 1566, 8308]"
dirty dancing,"[2984, 7330, 21709, 4788, 2765]"
reservoir dogs,"[16914, 11494, 5555, 9148, 18907]"
platoon,"[13, 2942, 10045, 8473, 11067]"
weekend at bernie's,"[8178, 5419, 584, 11992, 7046]"
basic instinct,"[1453, 3581, 76, 2941, 123]"
the doors,"[3516, 3251, 19828, 13756, 10183]"
the crying game,"[10816, 16415, 1795, 6891, 10704]"
glengarry glen ross,"[212, 9691, 326, 5881, 19114]"
sophie's choice,"[1574, 685, 1192, 12623, 411]"
e.t. the extra-terrestrial,"[10247, 1635, 15652, 7471, 1094]"
a christmas carol,"[5262, 5232, 4823, 1397, 2286]"
days of thunder,"[2724, 13724, 9364, 124, 533]"
top gun,"[7696, 4138, 3023, 7612, 4485]"
rebel without a cause,"[7604, 8448, 1926, 4733, 5754]"
a streetcar named desire,"[19865, 9199, 10469, 3484, 6141]"
microcosmos,"[19009, 4660, 19061, 7945, 15240]"
palookaville,"[21254, 15112, 15618, 18315, 1574]"
the associate,"[864, 6325, 2032, 1279, 11776]"
the funeral,"[15074, 970, 14909, 17981, 2406]"
a single girl,"[20643, 5761, 17573, 11163, 5162]"
the eighth day,"[118, 5282, 18021, 12614, 6596]"
north star,"[17972, 7813, 7814, 16628, 14068]"
the people vs. larry flynt,"[3194, 10450, 9627, 21193, 6484]"
glory daze,"[3702, 17267, 17418, 13836, 574]"
on golden pond,"[3501, 20138, 4257, 7636, 20247]"
the return of the pink panther,"[7177, 15834, 11178, 10854, 5245]"
drop dead fred,"[3330, 142, 9823, 14825, 4302]"
the abyss,"[4350, 2708, 321, 6681, 14948]"
the fog,"[20350, 10599, 8009, 4152, 1386]"
escape from new york,"[5974, 2761, 4766, 10199, 7653]"
the howling,"[5596, 11877, 8291, 3990, 5731]"
jean de florette,"[13728, 4321, 21309, 10394, 3627]"
manon of the spring,"[10394, 4321, 6646, 5945, 20643]"
private benjamin,"[376, 2455, 601, 3341, 15997]"
monty python and the holy grail,"[14812, 4518, 2028, 5035, 13107]"
hustler white,"[3979, 12328, 19826, 9478, 13264]"
three lives and only one death,"[14687, 11638, 818, 9276, 6383]"
when we were kings,"[14388, 15750, 11373, 21764, 13990]"
the return of martin guerre,"[3577, 3676, 8970, 5573, 20172]"
faust,"[1039, 3672, 3696, 3176, 7802]"
he walked by night,"[19495, 2474, 12943, 1196, 15962]"
raw deal,"[19852, 13495, 815, 13311, 11742]"
t-men,"[15648, 14760, 10474, 2765, 814]"
the tin drum,"[11748, 20547, 7945, 14750, 6623]"
the ruling class,"[6699, 12156, 12731, 3068, 1179]"
2 or 3 things i know about her,"[11748, 6676, 7945, 8269, 4943]"
dear god,"[3728, 18541, 10767, 3262, 10820]"
bad moon,"[15204, 20985, 17838, 6475, 1434]"
best of the best 3: no turning back,"[4379, 7482, 11430, 1991, 1667]"
bob roberts,"[1636, 3356, 5171, 981, 14701]"
cinema paradiso,"[17520, 10958, 19902, 53, 12862]"
"the cook, the thief, his wife & her lover","[1240, 15456, 3605, 8914, 5509]"
delicatessen,"[21309, 3676, 13070, 8332, 6929]"
the double life of veronique,"[59, 906, 9579, 19067, 788]"
enchanted april,"[9590, 11139, 11748, 11251, 11069]"
paths of glory,"[540, 5036, 685, 15402, 2660]"
the grifters,"[19521, 21443, 19760, 12126, 8602]"
the english patient,"[685, 163, 13792, 10713, 4219]"
mediterraneo,"[4244, 19109, 16261, 21313, 19525]"
my left foot: the story of christy brown,"[21617, 549, 14395, 16362, 19582]"
"sex, lies, and videotape","[11998, 13029, 1095, 17477, 13267]"
passion fish,"[17198, 3314, 13576, 1056, 14753]"
strictly ballroom,"[4262, 12769, 12950, 3209, 1786]"
the thin blue line,"[12196, 4732, 10088, 21611, 20531]"
tie me up! tie me down!,"[17458, 10350, 10344, 10524, 6892]"
madonna: truth or dare,"[15920, 17688, 10022, 20109, 10511]"
paris is burning,"[13876, 10088, 18493, 16954, 12196]"
one flew over the cuckoo's nest,"[2570, 3484, 453, 69, 411]"
up in smoke,"[18685, 3883, 13148, 218, 16567]"
the empire strikes back,"[855, 935, 8743, 204, 14980]"
the princess bride,"[269, 240, 1192, 11685, 10720]"
raiders of the lost ark,"[1563, 430, 204, 933, 5894]"
brazil,"[17234, 5035, 2028, 2167, 766]"
aliens,"[859, 21046, 1835, 1200, 6128]"
"the good, the bad and the ugly","[2156, 2695, 2261, 17531, 13927]"
withnail & i,"[20618, 7991, 9314, 15759, 11541]"
12 angry men,"[21442, 5244, 11776, 3250, 10474]"
lawrence of arabia,"[935, 5171, 11934, 1981, 3995]"
a clockwork orange,"[20618, 9694, 19082, 15966, 8234]"
to kill a mockingbird,"[672, 8448, 5596, 6271, 5363]"
apocalypse now,"[3629, 6793, 666, 4765, 5355]"
once upon a time in the west,"[5133, 4006, 8649, 6506, 9362]"
return of the jedi,"[842, 204, 13160, 935, 19744]"
wings of desire,"[2876, 14999, 5781, 14771, 3156]"
the third man,"[9449, 18117, 1843, 19967, 13979]"
goodfellas,"[7971, 672, 332, 872, 15]"
alien,"[846, 21046, 6128, 9818, 12666]"
army of darkness,"[9080, 3022, 1704, 17171, 3578]"
the big blue,"[3627, 13070, 13285, 21309, 891]"
ran,"[15212, 16647, 18159, 6450, 5842]"
the killer,"[20007, 8061, 17607, 19507, 2400]"
psycho,"[2660, 10424, 8888, 2740, 332]"
the blues brothers,"[1242, 4758, 2267, 2740, 3250]"
the godfather: part ii,"[598, 15, 1591, 669, 2740]"
full metal jacket,"[5159, 8791, 9665, 21494, 10424]"
henry v,"[4865, 89, 935, 21608, 14980]"
amadeus,"[10469, 5018, 6487, 2054, 2740]"
the quiet man,"[3247, 15078, 2975, 9488, 9535]"
once upon a time in america,"[2485, 2045, 866, 10172, 7381]"
raging bull,"[858, 4154, 15, 672, 1572]"
annie hall,"[1637, 7375, 10199, 10424, 7964]"
the right stuff,"[72, 3396, 3586, 952, 645]"
stalker,"[12152, 11358, 7730, 7458, 2544]"
das boot,"[10153, 10266, 12287, 10256, 15645]"
the sting,"[5754, 1981, 1572, 672, 11877]"
harold and maude,"[12040, 20787, 3765, 2866, 12276]"
trust,"[113, 20987, 8678, 16342, 2164]"
the seventh seal,"[19772, 11549, 11969, 6563, 9678]"
local hero,"[15806, 11178, 15834, 798, 9113]"
the terminator,"[451, 12195, 5061, 1835, 851]"
braindead,"[194, 3209, 897, 564, 9106]"
glory,"[5313, 2229, 2468, 5948, 6486]"
rosencrantz & guildenstern are dead,"[2879, 12595, 18228, 21651, 7991]"
manhattan,"[1637, 5441, 768, 764, 20433]"
miller's crossing,"[4766, 4007, 2708, 914, 672]"
dead poets society,"[16567, 4410, 6144, 6096, 8592]"
the graduate,"[5054, 16201, 19402, 12276, 8042]"
touch of evil,"[10493, 1053, 11883, 8533, 3135]"
la femme nikita,"[10011, 13070, 21309, 12507, 5896]"
